Unnamed: 0,City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI_PM2.5,AQI_PM10,AQI_O3,AQI_CO,AQI_SO2,AQI_NO2,Air_Quality,Air_Quality_Category
4050,Johannesburg,South Africa,2023-08-18,119.38,42.2,74.49,23.12,1.95,63.79,26.61,10.96,7.98,183.98335089567968,39.07407407407408,,22.159090909090907,33.02857142857143,72.82630434782608,183.98335089567968,Unhealthy
4893,Sydney,Australia,2023-07-21,132.89,23.89,34.88,6.04,1.8,47.7,22.5,59.13,7.33,190.95900948366705,22.12037037037037,,20.454545454545453,8.628571428571428,32.905660377358494,190.95900948366705,Unhealthy
735,Istanbul,Turkey,2023-02-12,142.05,87.44,9.19,23.59,3.69,117.81,-4.32,93.87,18.52,195.6886195995785,67.05616161616162,,41.93181818181818,33.7,8.669811320754716,195.6886195995785,Unhealthy
3431,Beijing,China,2023-03-14,66.65,198.36,25.48,28.17,9.74,40.91,14.88,20.15,16.07,156.75711275026345,122.46101010101012,,105.0551724137931,40.24285714285715,24.03773584905661,156.75711275026345,Unhealthy
2057,Cairo,Egypt,2023-02-21,125.44,139.32,12.97,26.31,5.91,181.38,1.39,82.08,7.08,187.1123287671233,92.73414141414142,,65.1,37.58571428571428,12.235849056603774,187.1123287671233,Unhealthy
6067,Madrid,Spain,2023-05-16,88.15,74.48,62.38,32.89,0.32,146.09,27.25,23.26,4.98,167.8582718651212,60.64161616161616,,3.636363636363636,46.98571428571429,59.92652173913044,167.8582718651212,Unhealthy
3956,Rio de Janeiro,Brazil,2023-09-24,82.42,117.05,5.34,19.38,8.05,121.21,26.16,10.84,5.21,164.89968387776608,81.71161616161616,,86.5,27.685714285714283,5.037735849056603,164.89968387776608,Unhealthy
9,London,UK,2023-09-13,64.71,92.84,92.98,36.4,3.68,88.44,19.8,45.92,2.56,155.7554267650158,69.72888888888889,,41.81818181818182,51.5025641025641,92.52217391304347,155.7554267650158,Unhealthy
3596,Dubai,UAE,2023-02-08,109.16,157.99,79.59,12.36,4.06,176.04,-6.8,17.21,8.24,178.7064278187566,102.479898989899,,46.13636363636363,17.65714285714286,78.25891304347826,178.7064278187566,Unhealthy
8437,Beijing,China,2023-06-13,125.59,41.65,95.88,5.63,8.31,79.93,21.33,93.52,5.64,187.18977871443624,38.56481481481482,,89.10000000000001,8.042857142857143,95.61130434782608,187.18977871443624,Unhealthy
9448,Seoul,South Korea,2023-01-16,58.27,131.0,57.85,21.38,8.59,182.44,9.48,55.3,7.6,152.43024236037934,88.61616161616162,,91.9,30.54285714285714,55.10108695652174,152.43024236037934,Unhealthy
7191,Dubai,UAE,2023-04-15,62.4,54.27,26.02,29.07,6.05,148.82,17.29,64.59,18.84,154.5626975763962,,,66.5,41.52857142857143,24.547169811320757,154.5626975763962,Unhealthy
8742,Sydney,Australia,2023-09-28,62.41,52.36,67.16,42.94,7.55,70.59,12.45,61.73,3.0,154.56786090621708,48.48148148148148,,81.5,59.71948717948717,65.01826086956521,154.56786090621708,Unhealthy
2260,Madrid,Spain,2023-12-15,119.07,51.55,65.58,37.32,8.08,17.47,-2.67,51.07,11.78,183.8232876712329,47.73148148148148,,86.8,52.65846153846154,63.33521739130435,183.8232876712329,Unhealthy
1873,London,UK,2023-06-23,96.12,184.98,20.03,15.96,7.25,93.61,34.38,55.44,17.8,171.97344573234983,115.83858585858586,,78.5,22.8,18.89622641509434,171.97344573234983,Unhealthy
3764,Tokyo,Japan,2023-08-07,148.04,189.04,94.8,8.67,9.01,115.49,19.2,71.14,17.92,198.78145416227608,117.8480808080808,,96.1,12.385714285714286,94.4608695652174,198.78145416227608,Unhealthy
4100,Cairo,Egypt,2023-08-25,142.99,89.33,80.85,32.09,5.93,181.1,22.91,70.15,6.17,196.17397260273967,67.99161616161616,,65.3,45.84285714285715,79.60108695652173,196.17397260273967,Unhealthy
2831,Beijing,China,2023-10-24,101.02,107.73,19.09,14.69,9.12,89.51,-3.06,68.72,16.13,174.50347734457324,77.09868686868687,,97.2,20.985714285714284,18.00943396226415,174.50347734457324,Unhealthy
8178,Moscow,Russia,2023-12-21,120.26,134.71,24.18,38.02,8.62,138.07,-5.17,29.15,10.67,184.4377239199157,90.45242424242426,,92.2,53.53794871794872,22.81132075471698,184.4377239199157,Unhealthy
4232,Rio de Janeiro,Brazil,2023-05-08,115.32,36.48,83.83,40.15,4.83,25.09,20.92,21.89,2.82,181.88703898840885,33.77777777777778,,54.3,56.21410256410256,82.7754347826087,181.88703898840885,Unhealthy
1204,Seoul,South Korea,2023-07-01,76.14,41.81,59.97,46.25,2.54,66.87,23.21,32.22,14.12,161.65711275026342,38.71296296296296,,28.863636363636363,63.87820512820512,57.35934782608695,161.65711275026342,Unhealthy
3533,Madrid,Spain,2023-06-14,137.87,196.4,65.05,7.72,3.91,51.91,24.25,55.11,4.76,193.5303477344573,121.4909090909091,,44.43181818181818,11.028571428571428,62.77065217391304,193.5303477344573,Unhealthy
1581,Berlin,Germany,2023-04-17,120.46,111.13,11.51,5.63,4.11,14.09,23.69,89.79,10.84,184.54099051633295,78.78151515151515,,46.70454545454546,8.042857142857143,10.858490566037736,184.54099051633295,Unhealthy
6748,Sydney,Australia,2023-02-18,73.07,179.57,99.26,22.09,9.82,136.7,-5.56,27.36,18.73,160.07197049525817,113.16090909090909,,106.40689655172416,31.557142857142857,99.2117391304348,160.07197049525817,Unhealthy
4927,Bangkok,Thailand,2023-04-02,149.03,199.22,95.52,1.17,6.46,179.07,8.75,30.6,6.42,199.29262381454163,122.88666666666668,,70.6,1.6714285714285713,95.22782608695653,199.29262381454163,Unhealthy
7800,Beijing,China,2023-11-06,101.59,41.27,45.6,19.84,4.02,88.82,7.32,36.5,6.36,174.7977871443625,38.21296296296297,,45.68181818181817,28.34285714285714,43.0188679245283,174.7977871443625,Unhealthy
3099,Mumbai,India,2023-05-22,121.56,20.04,39.49,28.95,1.13,191.18,1.57,52.37,1.13,185.10895679662804,18.555555555555557,,12.84090909090909,41.35714285714285,37.25471698113208,185.10895679662804,Unhealthy
1992,Rio de Janeiro,Brazil,2023-02-05,86.53,56.27,68.19,15.31,3.56,43.68,0.09,30.55,9.53,167.0218124341412,51.62858585858586,,40.45454545454545,21.871428571428574,66.1154347826087,167.0218124341412,Unhealthy
2782,Paris,France,2023-11-03,87.09,35.84,74.37,49.07,5.1,179.12,9.88,56.85,12.02,167.31095890410958,33.18518518518519,,57.0,67.42128205128205,72.69847826086956,167.31095890410958,Unhealthy
7093,Istanbul,Turkey,2023-04-23,120.99,13.32,72.15,32.71,9.43,179.23,15.42,80.39,15.95,184.8146469968388,12.333333333333334,,,46.72857142857143,70.33369565217392,184.8146469968388,Unhealthy
672,Dubai,UAE,2023-07-12,128.68,196.32,95.5,4.46,3.57,152.06,16.56,94.58,19.97,188.78524762908324,121.45131313131311,,40.56818181818181,6.371428571428572,95.20652173913044,188.78524762908324,Unhealthy
1364,Berlin,Germany,2023-09-13,78.79,10.47,74.77,24.9,1.53,151.11,28.58,24.12,18.93,163.0253951527924,9.694444444444445,,17.386363636363637,35.57142857142857,73.12456521739131,163.0253951527924,Unhealthy
6805,Mexico City,Mexico,2023-09-04,65.17,182.6,29.42,35.29,7.27,167.45,1.01,83.2,5.87,155.99293993677554,114.66060606060606,,78.69999999999999,,27.75471698113208,155.99293993677554,Unhealthy
8871,Rio de Janeiro,Brazil,2023-05-17,134.43,62.47,34.49,36.96,9.27,182.61,2.24,92.12,12.17,191.75416227608008,54.697272727272725,,98.7,52.206153846153846,32.53773584905661,191.75416227608008,Unhealthy
4234,Sydney,Australia,2023-02-24,56.89,131.49,89.08,29.43,9.6,141.31,0.78,85.38,1.17,151.7177028451001,88.85868686868687,,102.6896551724138,42.04285714285714,88.36782608695651,151.7177028451001,Unhealthy
4737,Moscow,Russia,2023-07-28,88.95,143.53,85.39,36.41,2.02,164.06,14.24,58.23,2.93,168.2713382507903,94.81787878787878,,22.954545454545453,51.5151282051282,84.43717391304348,168.2713382507903,Unhealthy
8004,Seoul,South Korea,2023-12-10,106.56,156.37,22.31,23.63,1.23,13.95,18.53,44.2,13.73,177.36396206533192,101.6780808080808,,13.977272727272728,33.75714285714286,21.047169811320757,177.36396206533192,Unhealthy
1214,Berlin,Germany,2023-08-19,113.08,105.38,22.61,22.12,9.65,88.06,29.68,64.02,19.81,180.7304531085353,75.93555555555555,,103.5344827586207,31.6,21.33018867924528,180.7304531085353,Unhealthy
4104,Los Angeles,USA,2023-05-12,125.15,85.99,32.97,45.32,4.97,165.44,3.0,81.12,1.01,186.96259220231823,66.33848484848485,,55.7,62.70974358974359,31.10377358490566,186.96259220231823,Unhealthy
9702,Beijing,China,2023-10-15,109.94,22.29,73.01,2.39,1.76,99.74,39.46,87.23,8.92,179.109167544784,20.63888888888889,,20.0,3.4142857142857146,71.24978260869565,179.109167544784,Unhealthy
2723,Toronto,Canada,2023-06-09,129.55,167.85,67.02,23.41,9.11,135.51,37.87,73.81,5.26,189.2344573234984,107.360101010101,,97.1,33.44285714285714,64.8691304347826,189.2344573234984,Unhealthy
3322,Johannesburg,South Africa,2023-05-02,106.55,184.22,50.97,4.93,7.34,190.81,29.2,15.06,8.32,177.35879873551107,115.46242424242423,,79.4,7.042857142857143,48.08490566037736,177.35879873551107,Unhealthy
3506,Istanbul,Turkey,2023-03-13,90.61,79.94,99.7,45.95,6.34,75.36,38.98,84.19,2.59,169.12845100105375,63.344040404040406,,69.4,63.50128205128205,99.6804347826087,169.12845100105375,Unhealthy
4333,Johannesburg,South Africa,2023-12-23,57.53,65.11,26.83,39.54,2.76,198.67,16.25,71.93,16.39,152.04815595363542,56.00393939393939,,31.36363636363636,55.44769230769231,25.31132075471698,152.04815595363542,Unhealthy
3761,Istanbul,Turkey,2023-11-06,109.14,160.33,84.66,7.85,5.88,87.07,-4.07,78.21,1.51,178.69610115911485,103.63808080808082,,64.8,11.214285714285714,83.6595652173913,178.69610115911485,Unhealthy
9752,Berlin,Germany,2023-02-20,78.56,74.78,75.85,4.82,1.19,197.97,7.12,44.56,18.98,162.90663856691253,60.79010101010101,,13.522727272727272,6.885714285714286,74.27499999999999,162.90663856691253,Unhealthy
8582,London,UK,2023-11-24,144.72,14.48,65.2,34.79,0.13,43.85,-8.75,86.8,5.98,197.0672286617492,13.407407407407408,,1.4772727272727273,49.7,62.9304347826087,197.0672286617492,Unhealthy
1368,Dubai,UAE,2023-03-19,149.55,157.39,38.41,1.92,1.37,125.2,0.93,23.22,14.05,199.56111696522655,102.18292929292927,,15.568181818181818,2.742857142857143,36.23584905660377,199.56111696522655,Unhealthy
6114,Mumbai,India,2023-01-18,65.72,30.49,73.43,11.23,4.78,172.03,31.44,60.32,17.32,156.27692307692308,28.23148148148148,,53.8,16.042857142857144,71.69717391304349,156.27692307692308,Unhealthy
1704,Beijing,China,2023-09-15,130.65,171.28,23.94,36.07,6.73,63.53,23.09,93.19,8.2,189.80242360379347,109.05777777777776,,73.30000000000001,51.08794871794872,22.58490566037736,189.80242360379347,Unhealthy
7222,Johannesburg,South Africa,2023-06-04,68.81,127.3,16.17,49.44,3.27,149.56,-6.43,74.18,12.48,157.87239199157008,86.78484848484848,,37.15909090909091,67.88615384615385,15.254716981132075,157.87239199157008,Unhealthy
7745,Sydney,Australia,2023-05-16,62.38,11.74,28.88,48.46,9.83,101.99,0.2,64.65,19.22,154.55237091675448,10.87037037037037,,106.57586206896552,66.6548717948718,27.245283018867923,154.55237091675448,Unhealthy
812,Seoul,South Korea,2023-12-12,122.78,96.63,12.46,35.11,1.86,153.84,14.69,95.26,6.4,185.73888303477344,71.60474747474747,,21.13636363636364,,11.754716981132075,185.73888303477344,Unhealthy
8476,Moscow,Russia,2023-08-08,89.56,87.06,71.19,44.77,6.12,50.23,0.8,88.99,4.86,168.586301369863,66.8680808080808,,67.2,62.01871794871795,69.31108695652173,168.586301369863,Unhealthy
3778,Los Angeles,USA,2023-01-14,149.95,115.11,69.0,34.25,9.93,148.46,27.66,63.6,14.14,199.76765015806112,80.75141414141414,,108.2655172413793,48.92857142857143,66.97826086956522,199.76765015806112,Unhealthy
8098,Sydney,Australia,2023-01-07,143.93,80.49,20.25,9.56,6.74,17.15,24.74,39.91,4.31,196.65932560590096,63.61626262626263,,73.4,13.657142857142858,19.10377358490566,196.65932560590096,Unhealthy
7335,Mexico City,Mexico,2023-04-03,133.74,122.74,43.62,13.7,0.9,40.33,-9.95,59.79,10.37,191.39789251844047,84.52787878787879,,10.227272727272728,19.57142857142857,41.15094339622641,191.39789251844047,Unhealthy
4040,Mumbai,India,2023-10-05,87.75,155.14,62.55,34.57,3.76,38.54,12.97,86.29,12.33,167.65173867228663,101.06929292929291,,42.72727272727273,49.385714285714286,60.107608695652175,167.65173867228663,Unhealthy
8190,Seoul,South Korea,2023-09-17,77.33,106.56,67.96,2.46,2.02,57.85,1.62,51.47,4.09,162.27154899894626,76.51959595959596,,22.954545454545453,3.5142857142857142,65.8704347826087,162.27154899894626,Unhealthy
3556,Rio de Janeiro,Brazil,2023-07-09,83.8,136.04,5.28,17.85,9.28,128.09,14.46,17.97,18.21,165.6122233930453,91.11070707070706,,98.8,25.500000000000004,4.981132075471699,165.6122233930453,Unhealthy
2693,London,UK,2023-11-24,92.0,177.52,23.99,22.88,6.38,104.25,35.6,55.83,2.01,169.84615384615384,112.14626262626264,,69.8,32.68571428571428,22.632075471698112,169.84615384615384,Unhealthy
942,Bangkok,Thailand,2023-07-12,87.15,87.28,71.25,16.6,6.93,28.01,14.47,17.78,11.29,167.34193888303477,66.9769696969697,,75.3,23.714285714285715,69.375,167.34193888303477,Unhealthy
876,Mumbai,India,2023-06-09,138.83,127.2,13.13,31.24,9.54,99.14,12.22,89.12,10.58,194.0260273972603,86.73535353535354,,101.6758620689655,44.62857142857143,12.38679245283019,194.0260273972603,Unhealthy
3079,Rio de Janeiro,Brazil,2023-12-21,104.79,25.51,48.41,32.77,9.15,182.95,36.29,92.57,17.7,176.450052687039,23.62037037037037,,97.5,46.81428571428572,45.66981132075471,176.450052687039,Unhealthy
2054,Mexico City,Mexico,2023-01-20,126.71,87.24,49.48,10.18,8.27,108.57,9.97,45.42,1.79,187.76807165437305,66.95717171717172,,88.69999999999999,14.542857142857144,46.67924528301887,187.76807165437305,Unhealthy
514,Tokyo,Japan,2023-02-04,125.06,197.15,95.49,40.75,8.19,113.74,1.53,50.63,19.33,186.91612223393045,121.86212121212122,,87.89999999999999,56.96794871794872,95.19586956521738,186.91612223393045,Unhealthy
902,Rio de Janeiro,Brazil,2023-07-21,145.18,67.49,87.69,26.1,6.46,68.06,1.19,81.22,12.19,197.30474183350896,57.18191919191919,,70.6,37.28571428571429,86.88717391304348,197.30474183350896,Unhealthy
9779,Los Angeles,USA,2023-09-14,91.12,193.8,36.86,17.03,5.69,10.27,21.43,69.65,2.18,169.39178082191782,120.2040404040404,,62.900000000000006,24.32857142857143,34.77358490566038,169.39178082191782,Unhealthy
980,Johannesburg,South Africa,2023-06-07,64.92,199.54,51.53,18.29,4.78,89.66,-5.41,53.65,15.94,155.86385669125394,123.0450505050505,,53.8,26.128571428571423,48.61320754716981,155.86385669125394,Unhealthy
652,Los Angeles,USA,2023-01-17,89.07,93.49,36.41,29.77,4.49,15.59,21.12,10.62,17.64,168.33329820864066,70.05060606060606,,,42.52857142857143,34.34905660377358,168.33329820864066,Unhealthy
2957,Toronto,Canada,2023-07-22,142.12,85.39,50.82,33.01,5.58,182.05,-7.5,72.59,6.24,195.72476290832452,66.04151515151516,,61.8,47.15714285714286,47.943396226415096,195.72476290832452,Unhealthy
5008,Moscow,Russia,2023-05-05,65.13,199.64,45.13,45.21,9.39,48.28,-1.4,12.93,7.77,155.9722866174921,123.09454545454544,,99.9,62.57153846153847,42.57547169811321,155.9722866174921,Unhealthy
139,Paris,France,2023-09-03,101.21,70.07,43.33,28.93,4.19,20.25,-8.26,72.42,6.54,174.60158061116965,58.458888888888886,,47.61363636363637,41.32857142857143,40.87735849056604,174.60158061116965,Unhealthy
5775,Istanbul,Turkey,2023-08-14,99.77,170.49,61.24,41.81,3.36,89.98,25.11,41.45,15.91,173.85806111696522,108.66676767676768,,38.18181818181818,58.29974358974359,58.71217391304348,173.85806111696522,Unhealthy
9364,Toronto,Canada,2023-06-24,94.15,53.47,91.19,47.11,7.58,196.91,22.59,40.31,3.66,170.95626975763963,49.50925925925926,,81.8,64.95871794871795,90.6154347826087,170.95626975763963,Unhealthy
6151,Beijing,China,2023-05-06,121.04,158.39,54.63,22.38,3.91,128.95,8.87,86.76,17.11,184.8404636459431,102.67787878787878,,44.43181818181818,31.97142857142857,51.67108695652174,184.8404636459431,Unhealthy
9493,Berlin,Germany,2023-05-13,65.76,48.24,59.15,20.58,5.8,35.33,38.25,40.8,7.44,156.29757639620652,44.66666666666667,,64.0,29.4,56.48586956521739,156.29757639620652,Unhealthy
3236,Toronto,Canada,2023-05-19,135.68,63.16,39.64,19.27,3.18,119.16,-6.37,19.67,15.23,192.3995785036881,55.03878787878788,,36.13636363636364,27.52857142857143,37.39622641509434,192.3995785036881,Unhealthy
2397,Los Angeles,USA,2023-06-03,123.47,22.73,39.76,20.16,0.67,117.19,-1.71,11.92,8.18,186.09515279241307,21.046296296296298,,7.613636363636364,28.8,37.50943396226415,186.09515279241307,Unhealthy
5576,Paris,France,2023-11-22,81.09,183.72,67.63,16.43,0.81,36.6,37.03,12.29,18.03,164.21296101159115,115.2149494949495,,9.204545454545457,23.47142857142857,65.51891304347825,164.21296101159115,Unhealthy
6091,Berlin,Germany,2023-07-21,97.5,133.68,57.72,13.25,9.84,60.81,25.37,92.24,14.08,172.68598524762908,89.94262626262628,,106.7448275862069,18.92857142857143,54.96260869565217,172.68598524762908,Unhealthy
8818,Johannesburg,South Africa,2023-12-08,116.54,171.96,13.07,31.7,6.01,188.87,31.99,47.2,12.15,182.51696522655428,109.39434343434344,,66.1,45.285714285714285,12.330188679245284,182.51696522655428,Unhealthy
5672,London,UK,2023-05-06,127.42,23.37,9.18,4.11,3.36,76.27,-6.91,30.81,13.52,188.1346680716544,21.63888888888889,,38.18181818181818,5.871428571428572,8.660377358490566,188.1346680716544,Unhealthy
7935,Bangkok,Thailand,2023-11-23,104.14,110.54,16.46,13.51,8.36,120.23,27.16,92.5,12.5,176.11443624868284,78.48949494949495,,89.6,19.3,15.528301886792454,176.11443624868284,Unhealthy
9456,Johannesburg,South Africa,2023-11-23,56.55,97.35,9.76,10.43,6.05,60.42,2.3,33.55,9.72,151.54214963119074,71.96111111111111,,66.5,14.9,9.20754716981132,151.54214963119074,Unhealthy
2374,Moscow,Russia,2023-08-15,74.47,102.54,94.35,1.75,5.04,172.74,-8.62,81.15,19.77,160.79483667017914,74.529898989899,,56.4,2.5,93.98152173913044,160.79483667017914,Unhealthy
1505,Rio de Janeiro,Brazil,2023-04-22,82.35,90.7,89.15,20.74,1.91,196.81,-4.73,13.06,12.78,164.86354056902002,68.66969696969697,,21.704545454545453,29.628571428571423,88.44239130434784,164.86354056902002,Unhealthy
8752,Toronto,Canada,2023-06-13,122.74,114.21,79.75,44.13,6.48,191.3,25.9,82.96,19.96,185.71822971549,80.30595959595959,,70.80000000000001,61.214615384615385,78.42934782608695,185.71822971549,Unhealthy
808,New York,USA,2023-03-25,88.99,91.0,80.33,15.76,2.63,93.76,6.89,42.28,7.53,168.29199157007375,68.81818181818181,,29.886363636363637,22.51428571428572,79.04717391304348,168.29199157007375,Unhealthy
260,Toronto,Canada,2023-06-24,116.29,138.25,29.89,23.58,2.59,122.17,14.93,78.81,8.21,182.38788198103268,92.20454545454544,,29.43181818181818,33.68571428571428,28.19811320754717,182.38788198103268,Unhealthy
5703,London,UK,2023-11-22,122.6,133.28,40.84,19.77,6.12,132.37,-1.36,96.43,2.16,185.6459430979979,89.74464646464646,,67.2,28.242857142857144,38.528301886792455,185.6459430979979,Unhealthy
3829,Seoul,South Korea,2023-07-03,90.2,60.28,83.02,18.07,8.49,61.55,21.73,82.81,7.01,168.91675447839833,53.61333333333334,,90.9,25.81428571428572,81.91260869565217,168.91675447839833,Unhealthy
7884,Seoul,South Korea,2023-01-12,61.96,148.6,47.04,22.88,4.06,11.01,23.87,41.24,5.33,154.3355110642782,97.32727272727271,,46.13636363636363,32.68571428571428,44.37735849056604,154.3355110642782,Unhealthy
3267,Beijing,China,2023-05-06,122.72,180.74,72.51,25.36,1.23,185.56,11.44,51.68,10.35,185.70790305584825,113.74,,13.977272727272728,36.22857142857143,70.71717391304348,185.70790305584825,Unhealthy
4650,Cairo,Egypt,2023-09-25,91.6,125.82,65.84,27.5,9.46,91.53,18.06,96.05,9.92,169.63962065331927,86.05232323232323,,,39.285714285714285,63.612173913043485,169.63962065331927,Unhealthy
8532,London,UK,2023-07-04,76.91,25.5,58.05,31.41,8.02,114.73,2.91,79.11,15.67,162.05468914646997,23.61111111111111,,86.19999999999999,44.871428571428574,55.314130434782605,162.05468914646997,Unhealthy
5325,London,UK,2023-09-06,72.13,109.27,29.37,31.26,4.5,66.55,13.41,93.79,17.18,159.5866174920969,77.86090909090909,,51.0,44.65714285714286,27.70754716981132,159.5866174920969,Unhealthy
880,New York,USA,2023-05-10,135.57,77.29,11.18,8.99,2.91,66.71,14.16,16.79,3.57,192.3427818756586,62.03242424242425,,33.06818181818182,12.842857142857143,10.547169811320757,192.3427818756586,Unhealthy
8574,Cairo,Egypt,2023-06-24,113.74,54.12,95.7,40.1,7.43,119.13,1.98,11.03,12.33,181.07123287671232,,,80.3,56.15128205128205,95.41956521739132,181.07123287671232,Unhealthy
5941,Tokyo,Japan,2023-06-07,89.3,198.99,30.73,8.51,8.9,42.32,5.74,58.06,18.2,168.45205479452054,122.77282828282829,,95.0,12.157142857142857,28.99056603773585,168.45205479452054,Unhealthy
909,New York,USA,2023-01-25,105.06,94.68,73.49,39.81,0.19,155.92,32.62,45.49,6.19,176.58946259220232,70.63959595959597,,2.159090909090909,55.78692307692308,71.76108695652174,176.58946259220232,Unhealthy
8280,Paris,France,2023-05-16,139.7,89.49,73.57,29.72,8.32,137.77,17.39,44.02,2.68,194.47523709167544,68.07080808080808,,89.2,42.457142857142856,71.84630434782608,194.47523709167544,Unhealthy
4757,Sydney,Australia,2023-05-08,148.77,106.65,42.78,16.23,0.64,139.19,5.29,16.13,12.21,199.15837723919915,76.56414141414142,,7.272727272727272,23.185714285714287,40.35849056603774,199.15837723919915,Unhealthy
6319,Johannesburg,South Africa,2023-02-24,59.18,21.2,72.77,41.37,7.33,164.79,12.08,67.26,16.52,152.90010537407798,19.62962962962963,,79.3,57.74692307692308,70.9941304347826,152.90010537407798,Unhealthy
3687,Mexico City,Mexico,2023-10-22,104.4,140.09,38.87,20.49,5.27,128.38,24.14,19.77,1.11,176.2486828240253,93.11525252525252,,58.7,29.27142857142857,36.66981132075472,176.2486828240253,Unhealthy
4759,Bangkok,Thailand,2023-11-14,105.49,100.45,23.56,11.25,9.51,146.37,14.8,29.64,3.4,176.81148577449946,73.49545454545455,,101.16896551724138,16.071428571428573,22.22641509433962,176.81148577449946,Unhealthy
9359,Tokyo,Japan,2023-12-07,92.17,133.99,88.77,27.86,3.36,27.94,13.65,59.25,1.73,169.93393045310853,90.0960606060606,,38.18181818181818,39.8,88.03760869565218,169.93393045310853,Unhealthy
7921,Bangkok,Thailand,2023-06-25,103.98,158.44,95.45,43.4,0.81,10.51,38.88,62.2,1.6,176.031822971549,102.70262626262628,,9.204545454545457,60.297435897435896,95.15326086956524,176.031822971549,Unhealthy
9958,Madrid,Spain,2023-10-24,145.45,136.71,88.15,44.68,4.94,21.53,23.74,13.38,11.81,197.44415173867228,91.44232323232325,,55.400000000000006,61.90564102564103,87.37717391304349,197.44415173867228,Unhealthy
7001,Seoul,South Korea,2023-06-17,99.14,171.38,81.09,5.67,2.85,122.65,22.88,35.18,0.94,173.5327713382508,109.10727272727271,,32.38636363636363,8.1,79.85673913043479,173.5327713382508,Unhealthy
3428,Paris,France,2023-08-07,140.01,140.33,63.8,22.29,3.0,118.33,20.77,61.79,15.81,194.63530031612223,93.2340404040404,,34.09090909090909,31.84285714285714,61.439130434782605,194.63530031612223,Unhealthy
8921,Mumbai,India,2023-12-13,121.01,56.81,10.47,6.02,0.27,45.54,-8.9,15.09,19.61,184.8249736564805,51.89585858585859,,3.0681818181818183,8.6,9.87735849056604,184.8249736564805,Unhealthy
3860,Toronto,Canada,2023-04-13,60.73,62.91,56.23,44.24,9.28,44.99,14.0,94.08,15.53,153.70042149631192,54.9150505050505,,98.8,61.352820512820514,53.37543478260869,153.70042149631192,Unhealthy
6675,Dubai,UAE,2023-08-09,146.38,192.14,53.2,41.13,7.01,189.69,28.3,96.27,14.49,197.92434141201264,119.38242424242424,,76.1,57.44538461538462,,197.92434141201264,Unhealthy
571,Bangkok,Thailand,2023-11-02,80.24,39.4,74.62,32.12,3.5,181.96,33.56,37.57,4.29,163.7740779768177,36.48148148148148,,39.77272727272727,45.885714285714286,72.96478260869566,163.7740779768177,Unhealthy
1324,Tokyo,Japan,2023-11-26,67.98,92.6,96.77,27.45,4.17,121.69,7.43,81.91,8.29,157.44383561643835,69.610101010101,,47.38636363636363,39.21428571428572,96.55934782608696,157.44383561643835,Unhealthy
2924,Paris,France,2023-08-26,121.29,162.22,41.39,11.09,0.37,67.91,31.54,50.35,7.57,184.9695468914647,104.57353535353536,,4.204545454545454,15.842857142857143,39.04716981132076,184.9695468914647,Unhealthy
550,Sydney,Australia,2023-11-27,125.6,28.66,45.31,34.78,4.84,150.02,0.12,20.63,13.52,187.19494204425712,26.53703703703704,,54.4,49.68571428571429,42.74528301886793,187.19494204425712,Unhealthy
6122,Dubai,UAE,2023-11-13,103.02,149.28,17.33,12.17,7.74,24.74,33.77,17.61,3.38,175.53614330874603,97.6638383838384,,83.4,17.385714285714286,16.349056603773583,175.53614330874603,Unhealthy
7693,Madrid,Spain,2023-09-08,126.22,150.28,55.44,41.54,2.15,123.0,38.73,17.71,15.84,187.5150684931507,98.15878787878788,,24.43181818181818,57.96051282051282,52.53391304347826,187.5150684931507,Unhealthy
9583,Mumbai,India,2023-04-18,143.81,70.74,8.7,34.67,2.74,187.36,3.03,20.88,18.42,196.59736564805056,58.79050505050505,,31.13636363636364,49.52857142857143,8.20754716981132,196.59736564805056,Unhealthy
9491,Los Angeles,USA,2023-04-27,138.73,109.6,74.06,16.79,5.62,35.18,1.93,88.73,17.44,193.97439409905164,78.02424242424243,,62.2,23.985714285714284,72.36826086956522,193.97439409905164,Unhealthy
5705,Bangkok,Thailand,2023-06-27,91.22,16.53,45.47,1.98,3.33,180.42,30.28,31.38,2.45,169.44341412012645,15.305555555555555,,37.84090909090909,2.8285714285714287,42.89622641509434,169.44341412012645,Unhealthy
9927,Rio de Janeiro,Brazil,2023-03-08,117.46,163.38,49.94,20.72,6.86,52.44,14.56,83.25,2.59,182.99199157007376,105.14767676767676,,74.6,29.6,47.11320754716981,182.99199157007376,Unhealthy
5678,Moscow,Russia,2023-01-04,116.64,125.82,90.61,14.97,8.72,147.96,37.02,62.61,16.54,182.5685985247629,86.05232323232323,,93.2,21.38571428571429,89.99760869565218,182.5685985247629,Unhealthy
1723,Johannesburg,South Africa,2023-11-13,113.76,172.89,72.22,15.7,2.78,191.62,4.72,27.83,13.91,181.0815595363541,109.85464646464646,,31.590909090909086,22.428571428571427,70.40826086956523,181.0815595363541,Unhealthy
3231,Paris,France,2023-11-27,122.7,183.13,77.56,17.35,8.62,193.41,32.4,61.13,4.71,185.69757639620653,114.9229292929293,,92.2,24.78571428571429,76.09652173913044,185.69757639620653,Unhealthy
